"코드.번호","CODE","회사명","업종.대.","업종.소.","코스피코스닥","국내여부"
"A005930",5930,"삼성전자","반도체 관련장비 및 부품","종합 반도체","코스피",1
"A000660",660,"SK하이닉스","반도체 관련장비 및 부품","종합 반도체","코스피",1
"A051910",51910,"LG화학","화학","종합 화학","코스피",1
"A005380",5380,"현대차","자동차 및 관련부품","완성차","코스피",1
"A068270",68270,"셀트리온","제약 및 바이오","바이오","코스피",1
"A005490",5490,"POSCO","철강 및 비철강","제철","코스피",1
"A207940",207940,"삼성바이오로직스","제약 및 바이오","바이오","코스피",1
"A051900",51900,"LG생활건강","가정용품","화장품","코스피",1
"A055550",55550,"신한지주","금융","은행","코스피",1
"A012330",12330,"현대모비스","자동차 및 관련부품","기타 자동차부품","코스피",1
"A028260",28260,"삼성물산","건설 및 건축자재","대형건설사","코스피",1
"A035420",35420,"NAVER","IT서비스","인터넷서비스","코스피",1
"A017670",17670,"SK텔레콤","통신","통신서비스","코스피",1
"A015760",15760,"한국전력","유틸리티","전력","코스피",1
"A034730",34730,"SK","통신","통신서비스","코스피",1
"A105560",105560,"KB금융","금융","은행","코스피",1
"A018260",18260,"삼성에스디에스","IT서비스","시스템서비스","코스피",1
"A096770",96770,"SK이노베이션","석유 및 가스","정유","코스피",1
"A032830",32830,"삼성생명","금융","생명보험","코스피",1
"A000270",270,"기아차","자동차 및 관련부품","완성차","코스피",1
"A006400",6400,"삼성SDI","IT 장비 및 소재","2차전지","코스피",1
"A033780",33780,"KT&G","식음료","식료품","코스피",1
"A000810",810,"삼성화재","금융","손해보험","코스피",1
"A003550",3550,"LG","전기 및 전자기기","전자기기","코스피",1
"A066570",66570,"LG전자","전기 및 전자기기","전자기기","코스피",1
"A086790",86790,"하나금융지주","금융","은행","코스피",1
"A090430",90430,"아모레퍼시픽","가정용품","화장품","코스피",1
"A036570",36570,"엔씨소프트","미디어 및 엔터","게임","코스피",1
"A251270",251270,"넷마블","미디어 및 엔터","게임","코스피",1
"A011170",11170,"롯데케미칼","화학","종합 화학","코스피",1
"A010950",10950,"S-Oil","전기 및 전자기기","정유","코스피",1
"A316140",316140,"우리금융지주","금융","은행","코스피",1
"A091990",91990,"셀트리온헬스케어","제약 및 바이오","바이오","코스닥",1
"A010130",10130,"고려아연","철강 및 비철강","아연","코스피",1
"A035720",35720,"카카오","IT서비스","인터넷서비스","코스피",1
"A009540",9540,"현대중공업","조선","조선","코스피",1
"A009150",9150,"삼성전기","IT 장비 및 소재","스마트폰 부품","코스피",1
"A024110",24110,"기업은행","금융","은행","코스피",1
"A034220",34220,"LG디스플레이","디스플레이 장비 및 부품","디스플레이 부품","코스피",1
"A030200",30200,"KT","통신","통신서비스","코스피",1
"A021240",21240,"웅진코웨이","가정용품","가전제품","코스피",1
"A035250",35250,"강원랜드","레저산업","카지노","코스피",1
"A032640",32640,"LG유플러스","통신","통신서비스","코스피",1
"A004020",4020,"현대제철","철강 및 비철강","제철","코스피",1
"A018880",18880,"한온시스템","자동차 및 관련부품","공조부품","코스피",1
"A000720",720,"현대건설","건설 및 건축자재","대형건설사","코스피",1
"A002790",2790,"아모레G","가정용품","화장품","코스피",1
"A267250",267250,"현대중공업지주","석유 및 가스","정유","코스피",1
"A128940",128940,"한미약품","제약 및 바이오","제약","코스피",1
"A010140",10140,"삼성중공업","조선","조선","코스피",1
"A004990",4990,"롯데지주","식음료","식료품","코스피",1
"A035760",35760,"CJ ENM","미디어 및 엔터","미디어","코스닥",1
"A006800",6800,"미래에셋대우","금융","증권","코스피",1
"A086280",86280,"현대글로비스","운송 및 물류","육상운송","코스피",1
"A023530",23530,"롯데쇼핑","유통","백화점","코스피",1
"A008930",8930,"한미사이언스","제약 및 바이오","제약","코스피",1
"A078930",78930,"GS","석유 및 가스","정유","코스피",1
"A161390",161390,"한국타이어앤테크놀로지","자동차 및 관련부품","타이어","코스피",1
"A005830",5830,"DB손해보험","금융","손해보험","코스피",1
"A097950",97950,"CJ제일제당","식음료","식료품","코스피",1
"A139480",139480,"이마트","유통","유통","코스피",1
"A215600",215600,"신라젠","제약 및 바이오","바이오","코스닥",1
"A081660",81660,"휠라코리아","섬유 및 의류","의류","코스피",1
"A036460",36460,"한국가스공사","유틸리티","도시가스","코스피",1
"A084990",84990,"헬릭스미스","제약 및 바이오","바이오","코스닥",1
"A005940",5940,"NH투자증권","금융","증권","코스피",1
"A029780",29780,"삼성카드","금융","기타 금융","코스피",1
"A271560",271560,"오리온","식음료","식료품","코스피",1
"A012750",12750,"에스원","IT서비스","보안서비스","코스피",1
"A008770",8770,"호텔신라","유통","면세점","코스피",1
"A000120",120,"CJ대한통운","운송 및 물류","육상운송","코스피",1
"A071050",71050,"한국금융지주","금융","증권","코스피",1
"A282330",282330,"BGF리테일","유통","편의점","코스피",1
"A009830",9830,"한화케미칼","에너지","태양광","코스피",1
"A001040",1040,"CJ","식음료","식료품","코스피",1
"A086900",86900,"메디톡스","가정용품","화장품","코스닥",1
"A047810",47810,"한국항공우주","기계","우주항공","코스피",1
"A003670",3670,"포스코케미칼","철강 및 비철강","광물","코스닥",1
"A088350",88350,"한화생명","금융","생명보험","코스피",1
"A001450",1450,"현대해상","금융","손해보험","코스피",1
"A028300",28300,"에이치엘비","제약 및 바이오","바이오","코스닥",1
"A006360",6360,"GS건설","건설 및 건축자재","대형건설사","코스피",1
"A000210",210,"대림산업","건설 및 건축자재","대형건설사","코스피",1
"A002380",2380,"KCC","건설 및 건축자재","페인트","코스피",1
"A028050",28050,"삼성엔지니어링","건설 및 건축자재","대형건설사","코스피",1
"A016360",16360,"삼성증권","금융","증권","코스피",1
"A004170",4170,"신세계","유통","면세점","코스피",1
"A241560",241560,"두산밥캣","기계","기계","코스피",1
"A008560",8560,"메리츠종금증권","금융","증권","코스피",1
"A003410",3410,"쌍용양회","건설 및 건축자재","시멘트 및 레미콘","코스피",1
"A042660",42660,"대우조선해양","조선","조선기자재","코스피",1
"A000100",100,"유한양행","제약 및 바이오","제약","코스피",1
"A003490",3490,"대한항공","운송 및 물류","항공운송","코스피",1
"A011780",11780,"금호석유","화학","합성고무","코스피",1
"A007070",7070,"GS리테일","유통","편의점","코스피",1
"A079440",79440,"오렌지라이프","금융","생명보험","코스피",1
"A030000",30000,"제일기획","미디어 및 엔터","광고","코스피",1
"A011070",11070,"LG이노텍","IT 장비 및 소재","카메라모듈","코스피",1
"A000060",60,"메리츠화재","금융","손해보험","코스피",1
"A007310",7310,"오뚜기","식음료","식료품","코스피",1
"A253450",253450,"스튜디오드래곤","미디어 및 엔터","미디어","코스닥",1
"A017800",17800,"현대엘리베이","기계","기계","코스피",1
"A010620",10620,"현대미포조선","조선","조선","코스피",1
"A263750",263750,"펄어비스","미디어 및 엔터","게임","코스닥",1
"A010060",10060,"OCI","에너지","태양광","코스피",1
"A069960",69960,"현대백화점","유통","백화점","코스피",1
"A000880",880,"한화","에너지","태양광","코스피",1
"A138930",138930,"BNK금융지주","금융","은행","코스피",1
"A028670",28670,"팬오션","운송 및 물류","해상운송","코스피",1
"A047050",47050,"포스코인터내셔널","일반서비스","무역","코스피",1
"A009240",9240,"한샘","가정용품","가구","코스피",1
"A069620",69620,"대웅제약","제약 및 바이오","제약","코스피",1
"A294870",294870,"HDC현대산업개발","건설 및 건축자재","대형건설사","코스피",1
"A047040",47040,"대우건설","건설 및 건축자재","대형건설사","코스피",1
"A039490",39490,"키움증권","금융","증권","코스피",1
"A031430",31430,"신세계인터내셔날","섬유 및 의류","의류","코스피",1
"A026960",26960,"동서","식음료","식료품","코스피",1
"A138040",138040,"메리츠금융지주","금융","손해보험","코스피",1
"A064350",64350,"현대로템","기계","중장비 및 관련품","코스피",1
"A068760",68760,"셀트리온제약","제약 및 바이오","제약","코스닥",1
"A036490",36490,"SK머티리얼즈","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A003240",3240,"태광산업","섬유 및 의류","섬유","코스피",1
"A009420",9420,"한올바이오파마","제약 및 바이오","제약","코스피",1
"A004370",4370,"농심","식음료","식료품","코스피",1
"A012450",12450,"한화에어로스페이스","기계","방위산업","코스피",1
"A181710",181710,"NHN","미디어 및 엔터","게임","코스피",1
"A006260",6260,"LS","전기 및 전자기기","케이블","코스피",1
"A020150",20150,"일진머티리얼즈","IT 장비 및 소재","2차전지","코스피",1
"A000150",150,"두산","기계","기계","코스피",1
"A161890",161890,"한국콜마","가정용품","화장품","코스피",1
"A006280",6280,"녹십자","제약 및 바이오","제약","코스피",1
"A145020",145020,"휴젤","가정용품","화장품","코스닥",1
"A095700",95700,"제넥신","제약 및 바이오","바이오","코스닥",1
"A307950",307950,"현대오토에버","IT서비스","시스템서비스","코스피",1
"A298380",298380,"에이비엘바이오","제약 및 바이오","바이오","코스닥",1
"A034230",34230,"파라다이스","레저산업","카지노","코스닥",1
"A004800",4800,"효성","섬유 및 의류","섬유","코스피",1
"A051600",51600,"한전KPS","유틸리티","전력","코스피",1
"A042670",42670,"두산인프라코어","기계","중장비 및 관련품","코스피",1
"A000240",240,"한국테크놀로지그룹","자동차 및 관련부품","타이어","코스피",1
"A056190",56190,"에스에프에이","디스플레이 장비 및 부품","디스플레이 장비","코스닥",1
"A111770",111770,"영원무역","섬유 및 의류","의류","코스피",1
"A001740",1740,"SK네트웍스","석유 및 가스","석유판매","코스피",1
"A010120",10120,"LS산전","기계","전력기자재","코스피",1
"A000670",670,"영풍","철강 및 비철강","아연","코스피",1
"A180640",180640,"한진칼","운송 및 물류","항공운송","코스피",1
"A034020",34020,"두산중공업","기계","전력기자재","코스피",1
"A139130",139130,"DGB금융지주","금융","은행","코스피",1
"A204320",204320,"만도","자동차 및 관련부품","전장부품","코스피",1
"A192820",192820,"코스맥스","가정용품","화장품","코스피",1
"A012510",12510,"더존비즈온","IT서비스","소프트웨어","코스피",1
"A120110",120110,"코오롱인더","화학","종합 화학","코스피",1
"A011790",11790,"SKC","화학","합성수지","코스피",1
"A005440",5440,"현대그린푸드","식음료","식료품","코스피",1
"A005300",5300,"롯데칠성","식음료","음료","코스피",1
"A114090",114090,"GKL","레저산업","카지노","코스피",1
"A078340",78340,"컴투스","미디어 및 엔터","게임","코스닥",1
"A214320",214320,"이노션","미디어 및 엔터","광고","코스피",1
"A041960",41960,"코미팜","제약 및 바이오","동물용의약품","코스닥",1
"A004000",4000,"롯데정밀화학","화학","합성수지","코스피",1
"A073240",73240,"금호타이어","자동차 및 관련부품","타이어","코스피",1
"A000080",80,"하이트진로","식음료","음료","코스피",1
"A057050",57050,"현대홈쇼핑","유통","홈쇼핑","코스피",1
"A025980",25980,"아난티","레저산업","레저","코스닥",1
"A240810",240810,"원익IPS","반도체 관련장비 및 부품","반도체장비","코스닥",1
"A046890",46890,"서울반도체","전기 및 전자기기","LED","코스닥",1
"A071840",71840,"롯데하이마트","유통","유통","코스피",1
"A018250",18250,"애경산업","가정용품","개인용품","코스피",1
"A098460",98460,"고영","전기 및 전자기기","전자기기","코스닥",1
"A003520",3520,"영진약품","제약 및 바이오","제약","코스피",1
"A247540",247540,"에코프로비엠","IT 장비 및 소재","2차전지","코스닥",1
"A950160",950160,"코오롱티슈진","제약 및 바이오","바이오","코스닥",0
"A001800",1800,"오리온홀딩스","식음료","식료품","코스피",1
"A005250",5250,"녹십자홀딩스","제약 및 바이오","제약","코스피",1
"A005610",5610,"SPC삼립","식음료","식료품","코스피",1
"A007700",7700,"F&F","섬유 및 의류","의류","코스피",1
"A003000",3000,"부광약품","제약 및 바이오","제약","코스피",1
"A028150",28150,"GS홈쇼핑","유통","홈쇼핑","코스닥",1
"A011210",11210,"현대위아","자동차 및 관련부품","엔진부품","코스피",1
"A011200",11200,"현대상선","운송 및 물류","해상운송","코스피",1
"A012630",12630,"HDC","건설 및 건축자재","대형건설사","코스피",1
"A003090",3090,"대웅","제약 및 바이오","제약","코스피",1
"A280360",280360,"롯데제과","식음료","식료품","코스피",1
"A035900",35900,"JYP Ent.","미디어 및 엔터","매니지먼트","코스닥",1
"A175330",175330,"JB금융지주","금융","은행","코스피",1
"A085660",85660,"차바이오텍","제약 및 바이오","바이오","코스닥",1
"A105630",105630,"한세실업","섬유 및 의류","의류","코스피",1
"A000250",250,"삼천당제약","제약 및 바이오","제약","코스닥",1
"A192080",192080,"더블유게임즈","미디어 및 엔터","게임","코스피",1
"A003690",3690,"코리안리","금융","재보험","코스피",1
"A003380",3380,"하림지주","식음료","식료품","코스닥",1
"A140410",140410,"메지온","제약 및 바이오","제약","코스닥",1
"A185750",185750,"종근당","제약 및 바이오","제약","코스피",1
"A020000",20000,"한섬","섬유 및 의류","의류","코스피",1
"A115390",115390,"락앤락","종이 및 용기","용기 및 포장재","코스피",1
"A006650",6650,"대한유화","화학","종합 화학","코스피",1
"A023590",23590,"다우기술","IT서비스","시스템서비스","코스피",1
"A042000",42000,"카페24","IT서비스","인터넷서비스","코스닥",1
"A002350",2350,"넥센타이어","자동차 및 관련부품","타이어","코스피",1
"A010780",10780,"아이에스동서","건설 및 건축자재","중견건설사","코스피",1
"A089590",89590,"제주항공","운송 및 물류","항공운송","코스피",1
"A267270",267270,"현대건설기계","기계","기계","코스피",1
"A192400",192400,"쿠쿠홀딩스","가정용품","가전제품","코스피",1
"A049770",49770,"동원F&B","식음료","식료품","코스피",1
"A009410",9410,"태영건설","건설 및 건축자재","중견건설사","코스피",1
"A052690",52690,"한전기술","건설 및 건축자재","중견건설사","코스피",1
"A036830",36830,"솔브레인","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A001440",1440,"대한전선","전기 및 전자기기","케이블","코스피",1
"A001680",1680,"대상","식음료","식료품","코스피",1
"A079160",79160,"CJ CGV","미디어 및 엔터","영화","코스피",1
"A014680",14680,"한솔케미칼","IT 장비 및 소재","IT 소재 및 부품","코스피",1
"A041510",41510,"에스엠","미디어 및 엔터","매니지먼트","코스닥",1
"A039030",39030,"이오테크닉스","반도체 관련장비 및 부품","반도체장비","코스닥",1
"A178920",178920,"SKC코오롱PI","IT 장비 및 소재","IT 소재 및 부품","코스닥",1
"A069260",69260,"휴켐스","화학","기타 화학","코스피",1
"A022100",22100,"포스코 ICT","IT서비스","시스템서비스","코스닥",1
"A058470",58470,"리노공업","반도체 관련장비 및 부품","반도체장비","코스닥",1
"A038540",38540,"상상인","IT서비스","시스템서비스","코스닥",1
"A085620",85620,"미래에셋생명","금융","생명보험","코스피",1
"A112040",112040,"위메이드","미디어 및 엔터","게임","코스닥",1
"A009970",9970,"영원무역홀딩스","섬유 및 의류","의류","코스피",1
"A103140",103140,"풍산","철강 및 비철강","구리","코스피",1
"A284740",284740,"쿠쿠홈시스","가정용품","가전제품","코스피",1
"A014820",14820,"동원시스템즈","종이 및 용기","용기 및 포장재","코스피",1
"A079550",79550,"LIG넥스원","기계","방위산업","코스피",1
"A032350",32350,"롯데관광개발","레저산업","레저","코스피",1
"A018670",18670,"SK가스","석유 및 가스","가스판매","코스피",1
"A263050",263050,"유틸렉스","제약 및 바이오","바이오","코스닥",1
"A006040",6040,"동원산업","식음료","식료품","코스피",1
"A067630",67630,"에이치엘비생명과학","제약 및 바이오","바이오","코스닥",1
"A039130",39130,"하나투어","레저산업","여행","코스피",1
"A214370",214370,"케어젠","제약 및 바이오","바이오","코스닥",1
"A200130",200130,"콜마비앤에이치","가정용품","화장품","코스닥",1
"A285130",285130,"SK케미칼","소재","화학","코스피",1
"A170900",170900,"동아에스티","제약 및 바이오","제약","코스피",1
"A027410",27410,"BGF","유통","편의점","코스피",1
"A093050",93050,"LF","섬유 및 의류","의류","코스피",1
"A048260",48260,"오스템임플란트","의료기기 및 용품","의료용품","코스닥",1
"A064760",64760,"티씨케이","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A001060",1060,"JW중외제약","제약 및 바이오","제약","코스피",1
"A001430",1430,"세아베스틸","철강 및 비철강","제강","코스피",1
"A241590",241590,"화승엔터프라이즈","섬유 및 의류","신발","코스피",1
"A005850",5850,"에스엘","자동차 및 관련부품","기타 자동차부품","코스피",1
"A003620",3620,"쌍용차","자동차 및 관련부품","완성차","코스피",1
"A008060",8060,"대덕전자","IT 장비 및 소재","PCB","코스피",1
"A151910",151910,"나노스","IT 장비 및 소재","카메라모듈","코스닥",1
"A298020",298020,"효성티앤씨","화학","기타 화학","코스피",1
"A001230",1230,"동국제강","철강 및 비철강","제강","코스피",1
"A034310",34310,"NICE","IT서비스","전자결제","코스피",1
"A091700",91700,"파트론","IT 장비 및 소재","스마트폰 부품","코스닥",1
"A020560",20560,"아시아나항공","운송 및 물류","항공운송","코스피",1
"A036420",36420,"제이콘텐트리","미디어 및 엔터","미디어","코스닥",1
"A278280",278280,"천보","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A005690",5690,"파미셀","제약 및 바이오","바이오","코스피",1
"A082640",82640,"동양생명","금융","생명보험","코스피",1
"A039200",39200,"오스코텍","제약 및 바이오","바이오","코스닥",1
"A069080",69080,"웹젠","미디어 및 엔터","게임","코스닥",1
"A037560",37560,"CJ헬로","미디어 및 엔터","미디어","코스피",1
"A030190",30190,"NICE평가정보","IT서비스","전자결제","코스닥",1
"A066970",66970,"엘앤에프","IT 장비 및 소재","2차전지","코스닥",1
"A002270",2270,"롯데푸드","식음료","식료품","코스피",1
"A065660",65660,"안트로젠","제약 및 바이오","바이오","코스닥",1
"A093370",93370,"후성","반도체 관련장비 및 부품","반도체 부품","코스피",1
"A009450",9450,"경동나비엔","기계","보일러","코스피",1
"A006840",6840,"AK홀딩스","화학","합성수지","코스피",1
"A000070",70,"삼양홀딩스","식음료","식료품","코스피",1
"A108320",108320,"실리콘웍스","디스플레이 장비 및 부품","디스플레이 부품","코스닥",1
"A286940",286940,"롯데정보통신","IT서비스","시스템서비스","코스피",1
"A006390",6390,"한일현대시멘트","건설 및 건축자재","시멘트 및 레미콘","코스피",1
"A115450",115450,"지트리비앤티","제약 및 바이오","바이오","코스닥",1
"A272450",272450,"진에어","운송 및 물류","항공운송","코스피",1
"A183490",183490,"엔지켐생명과학","제약 및 바이오","제약","코스닥",1
"A083790",83790,"크리스탈","제약 및 바이오","바이오","코스닥",1
"A145720",145720,"덴티움","의료기기 및 용품","의료용품","코스피",1
"A007390",7390,"네이처셀","식음료","음료","코스닥",1
"A122870",122870,"와이지엔터테인먼트","미디어 및 엔터","매니지먼트","코스닥",1
"A005180",5180,"빙그레","식음료","음료","코스피",1
"A071320",71320,"지역난방공사","유틸리티","전력","코스피",1
"A000640",640,"동아쏘시오홀딩스","제약 및 바이오","제약","코스피",1
"A267980",267980,"매일유업","식음료","식료품","코스닥",1
"A034830",34830,"한국토지신탁","일반서비스","부동산","코스피",1
"A226320",226320,"잇츠한불","가정용품","화장품","코스피",1
"A004490",4490,"세방전지","자동차 및 관련부품","배터리","코스피",1
"A112610",112610,"씨에스윈드","에너지","풍력","코스피",1
"A001120",1120,"LG상사","일반서비스","무역","코스피",1
"A024720",24720,"한국콜마홀딩스","가정용품","화장품","코스피",1
"A052020",52020,"에스티큐브","제약 및 바이오","바이오","코스닥",1
"A025540",25540,"한국단자","자동차 및 관련부품","전장부품","코스피",1
"A271980",271980,"제일약품","제약 및 바이오","제약","코스피",1
"A218410",218410,"RFHIC","통신","통신장비","코스닥",1
"A003470",3470,"유안타증권","금융","증권","코스피",1
"A090460",90460,"비에이치","IT 장비 및 소재","PCB","코스닥",1
"A001820",1820,"삼화콘덴서","IT 장비 및 소재","콘덴서","코스피",1
"A145990",145990,"삼양사","식음료","식료품","코스피",1
"A200230",200230,"텔콘RF제약","통신","통신장비","코스닥",1
"A092040",92040,"아미코젠","제약 및 바이오","바이오","코스닥",1
"A067160",67160,"아프리카TV","미디어 및 엔터","미디어","코스닥",1
"A086520",86520,"에코프로","IT 장비 및 소재","2차전지","코스닥",1
"A000990",990,"DB하이텍","반도체 관련장비 및 부품","반도체 제조","코스피",1
"A033660",33660,"아주캐피탈","금융","기타 금융","코스피",1
"A078160",78160,"메디포스트","제약 및 바이오","바이오","코스닥",1
"A005290",5290,"동진쎄미켐","디스플레이 장비 및 부품","디스플레이 부품","코스닥",1
"A243070",243070,"휴온스","제약 및 바이오","제약","코스닥",1
"A300720",300720,"한일시멘트","건설 및 건축자재","시멘트 및 레미콘","코스피",1
"A000370",370,"한화손해보험","금융","손해보험","코스피",1
"A060570",60570,"드림어스컴퍼니","가정용품","가전제품","코스닥",1
"A048530",48530,"인트론바이오","제약 및 바이오","바이오","코스닥",1
"A039840",39840,"디오","의료기기 및 용품","의료기기","코스닥",1
"A196170",196170,"알테오젠","제약 및 바이오","바이오","코스닥",1
"A003230",3230,"삼양식품","식음료","식료품","코스피",1
"A031390",31390,"녹십자셀","제약 및 바이오","바이오","코스닥",1
"A096530",96530,"씨젠","의료기기 및 용품","진단기기","코스닥",1
"A064960",64960,"S&T모티브","자동차 및 관련부품","기타 자동차부품","코스피",1
"A003540",3540,"대신증권","금융","증권","코스피",1
"A025860",25860,"남해화학","화학","비료 및 농약","코스피",1
"A141080",141080,"레고켐바이오","제약 및 바이오","바이오","코스닥",1
"A023890",23890,"한국아트라스비엑스","자동차 및 관련부품","배터리","코스닥",1
"A298050",298050,"효성첨단소재","화학","기타 화학","코스피",1
"A053210",53210,"스카이라이프","미디어 및 엔터","미디어","코스피",1
"A210980",210980,"SK디앤디","일반서비스","부동산","코스피",1
"A032500",32500,"케이엠더블유","통신","통신장비","코스닥",1
"A001720",1720,"신영증권","금융","증권","코스피",1
"A023410",23410,"유진기업","건설 및 건축자재","시멘트 및 레미콘","코스닥",1
"A108670",108670,"LG하우시스","건설 및 건축자재","창호","코스피",1
"A073070",73070,"에스모","자동차 및 관련부품","전장부품","코스닥",1
"A006060",6060,"화승인더","섬유 및 의류","신발","코스피",1
"A102940",102940,"코오롱생명과학","제약 및 바이오","원료의약품","코스닥",1
"A082270",82270,"젬백스","제약 및 바이오","바이오","코스닥",1
"A007570",7570,"일양약품","제약 및 바이오","제약","코스피",1
"A005880",5880,"대한해운","운송 및 물류","해상운송","코스피",1
"A006730",6730,"서부T&D","운송 및 물류","운송인프라","코스닥",1
"A005500",5500,"삼진제약","제약 및 바이오","제약","코스피",1
"A003850",3850,"보령제약","제약 및 바이오","제약","코스피",1
"A268600",268600,"셀리버리","제약 및 바이오","바이오","코스닥",1
"A002240",2240,"고려제강","철강 및 비철강","선재(와이어)","코스피",1
"A053800",53800,"안랩","IT서비스","소프트웨어","코스닥",1
"A033180",33180,"필룩스","전기 및 전자기기","LED","코스피",1
"A267260",267260,"현대일렉트릭","기계","기계","코스피",1
"A019680",19680,"대교","일반서비스","교육","코스피",1
"A086450",86450,"동국제약","제약 및 바이오","제약","코스닥",1
"A006120",6120,"SK디스커버리","제약 및 바이오","제약","코스피",1
"A208340",208340,"파멥신","제약 및 바이오","바이오","코스닥",1
"A058820",58820,"CMG제약","제약 및 바이오","제약","코스닥",1
"A299660",299660,"셀리드","제약 및 바이오","바이오","코스닥",1
"A044340",44340,"위닉스","가정용품","가전제품","코스닥",1
"A049950",49950,"미래컴퍼니","디스플레이 장비 및 부품","디스플레이 장비","코스닥",1
"A010050",10050,"우리종금","금융","기타 금융","코스피",1
"A249420",249420,"일동제약","제약 및 바이오","제약","코스피",1
"A033290",33290,"코웰패션","섬유 및 의류","의류","코스닥",1
"A228760",228760,"지노믹트리","의료기기 및 용품","의료용품","코스닥",1
"A192440",192440,"슈피겐코리아","IT 장비 및 소재","스마트폰 부품","코스닥",1
"A272290",272290,"이녹스첨단소재","IT 장비 및 소재","스마트폰 부품","코스닥",1
"A029960",29960,"코엔텍","일반서비스","환경서비스","코스닥",1
"A045390",45390,"대아티아이","운송 및 물류","운송인프라","코스닥",1
"A029530",29530,"신도리코","전기 및 전자기기","전자기기","코스피",1
"A042700",42700,"한미반도체","반도체 관련장비 및 부품","반도체장비","코스피",1
"A123890",123890,"한국자산신탁","일반서비스","부동산","코스피",1
"A215200",215200,"메가스터디교육","일반서비스","교육","코스닥",1
"A034120",34120,"SBS","미디어 및 엔터","미디어","코스피",1
"A298000",298000,"효성화학","화학","기타 화학","코스피",1
"A144510",144510,"녹십자랩셀","제약 및 바이오","바이오","코스닥",1
"A126560",126560,"현대에이치씨엔","미디어 및 엔터","미디어","코스피",1
"A011690",11690,"유양디앤유","IT 장비 및 소재","파워서플라이","코스피",1
"A001520",1520,"동양","건설 및 건축자재","시멘트 및 레미콘","코스피",1
"A183190",183190,"아세아시멘트","건설 및 건축자재","시멘트 및 레미콘","코스피",1
"A004430",4430,"송원산업","화학","합성수지","코스피",1
"A086820",86820,"바이오솔루션","제약 및 바이오","바이오","코스닥",1
"A084110",84110,"휴온스글로벌","제약 및 바이오","제약","코스닥",1
"A002320",2320,"한진","운송 및 물류","육상운송","코스피",1
"A014830",14830,"유니드","화학","기타 화학","코스피",1
"A002390",2390,"한독","제약 및 바이오","제약","코스피",1
"A214150",214150,"클래시스","의료기기 및 용품","의료기기","코스닥",1
"A096760",96760,"JW홀딩스","제약 및 바이오","제약","코스피",1
"A017940",17940,"E1","석유 및 가스","가스판매","코스피",1
"A217730",217730,"강스템바이오텍","제약 및 바이오","바이오","코스닥",1
"A011160",11160,"두산건설","건설 및 건축자재","중견건설사","코스피",1
"A003920",3920,"남양유업","식음료","음료","코스피",1
"A015350",15350,"부산가스","유틸리티","도시가스","코스피",1
"A060980",60980,"한라홀딩스","자동차 및 관련부품","조향부품","코스피",1
"A041140",41140,"넥슨지티","미디어 및 엔터","게임","코스닥",1
"A038500",38500,"삼표시멘트","건설 및 건축자재","시멘트 및 레미콘","코스닥",1
"A213420",213420,"덕산네오룩스","디스플레이 장비 및 부품","디스플레이 부품","코스닥",1
"A080160",80160,"모두투어","레저산업","여행","코스닥",1
"A006490",6490,"인스코비","전기 및 전자기기","계측기","코스피",1
"A079430",79430,"현대리바트","가정용품","가구","코스피",1
"A092730",92730,"네오팜","가정용품","화장품","코스닥",1
"A122990",122990,"와이솔","IT 장비 및 소재","스마트폰 부품","코스닥",1
"A002960",2960,"한국쉘석유","석유 및 가스","윤활유","코스피",1
"A033270",33270,"유나이티드제약","제약 및 바이오","제약","코스피",1
"A068240",68240,"다원시스","기계","전력기자재","코스닥",1
"A293480",293480,"하나제약","제약 및 바이오","제약","코스피",1
"A237690",237690,"에스티팜","제약 및 바이오","원료의약품","코스닥",1
"A017390",17390,"서울가스","유틸리티","도시가스","코스피",1
"A009680",9680,"모토닉","자동차 및 관련부품","엔진부품","코스피",1
"A108230",108230,"톱텍","디스플레이 장비 및 부품","디스플레이 장비","코스닥",1
"A192650",192650,"드림텍","IT 장비 및 소재","스마트폰 부품","코스피",1
"A013120",13120,"동원개발","건설 및 건축자재","중견건설사","코스닥",1
"A230360",230360,"에코마케팅","미디어 및 엔터","광고","코스닥",1
"A002210",2210,"동성제약","제약 및 바이오","제약","코스피",1
"A019170",19170,"신풍제약","제약 및 바이오","제약","코스피",1
"A002310",2310,"아세아제지","종이 및 용기","종이","코스피",1
"A016800",16800,"퍼시스","가정용품","가구","코스피",1
"A214450",214450,"파마리서치프로덕트","제약 및 바이오","바이오","코스닥",1
"A265520",265520,"AP시스템","디스플레이 장비 및 부품","디스플레이 장비","코스닥",1
"A074600",74600,"원익QnC","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A036930",36930,"주성엔지니어링","반도체 관련장비 및 부품","반도체장비","코스닥",1
"A033640",33640,"네패스","반도체 관련장비 및 부품","반도체 부품","코스닥",1
"A048410",48410,"현대바이오","제약 및 바이오","바이오","코스닥",1
"A000400",400,"롯데손해보험","금융","손해보험","코스피",1
"A226950",226950,"올릭스","제약 및 바이오","바이오","코스닥",1
"A061970",61970,"엘비세미콘","반도체 관련장비 및 부품","반도체장비","코스닥",1
